item_id,day_index,actual_sales,median_q50,conformal_lower_q10,conformal_upper_q90,recommended_order_qty,interval_width,relative_risk,risk_level,primary_risk_driver,recommended_actions,Demand Trend,Demand Volatility,Seasonality & Events,Data Reliability,Unmapped / Other,risk_driver_demand_volatility,risk_driver_seasonality_and_events,risk_driver_data_reliability
HOUSEHOLD_2_305_CA_4_validation,1904,0,0.0,0.0,1.0,1.0,1.0,99999.99999999999,HIGH,Demand Volatility,"['Increase safety stock', 'Shorten replenishment cycle', 'Monitor demand daily']",78.23,16.65,1.2,0.08,3.84,92.88,6.69,0.44
FOODS_1_032_WI_1_validation,1892,9,11.05,1.52,23.32,21.0,21.8,1.9728488933494177,LOW,Demand Volatility,"['Maintain current safety stock', 'Continue routine demand monitoring', 'No immediate intervention required']",84.04,5.7,3.27,0.39,6.6,60.87,34.94,4.2
FOODS_3_384_CA_4_validation,1904,0,0.01,0.0,2.04,2.0,2.04,203.7962037962038,HIGH,Demand Volatility,"['Increase safety stock', 'Shorten replenishment cycle', 'Monitor demand daily']",64.55,17.53,3.44,0.13,14.34,83.05,16.32,0.63
HOUSEHOLD_2_055_CA_2_validation,1912,2,0.0,0.0,0.98,1.0,0.98,97999.99999999999,HIGH,Demand Volatility,"['Increase safety stock', 'Shorten replenishment cycle', 'Monitor demand daily']",76.66,15.05,2.49,0.1,5.71,85.32,14.1,0.58
HOBBIES_1_215_CA_1_validation,1903,0,0.92,0.0,2.73,3.0,2.73,2.9673590504451037,MEDIUM,Demand Volatility,"['Review safety stock levels', 'Monitor demand over the next replenishment cycle', 'Check reorder parameters']",75.13,7.4,6.74,0.19,10.54,51.66,47.05,1.29
HOUSEHOLD_2_066_WI_1_validation,1904,0,0.0,0.0,0.89,1.0,0.89,89000.0,HIGH,Demand Volatility,"['Increase safety stock', 'Shorten replenishment cycle', 'Monitor demand daily']",78.31,16.7,1.19,0.06,3.74,93.04,6.62,0.34
HOBBIES_1_355_WI_3_validation,1910,0,0.05,0.0,1.81,2.0,1.81,36.19276144771045,HIGH,Seasonality And Events,"['Increase inventory before seasonal peak', 'Coordinate with suppliers early', 'Review promotion calendar']",80.4,0.59,5.86,0.13,13.02,8.93,89.06,2.01
HOBBIES_2_113_TX_3_validation,1886,0,0.0,0.0,0.43,1.0,0.43,42999.99999999999,HIGH,Demand Volatility,"['Increase safety stock', 'Shorten replenishment cycle', 'Monitor demand daily']",78.69,15.11,1.88,0.11,4.21,88.38,10.97,0.66
FOODS_2_397_TX_2_validation,1897,0,0.53,0.0,2.22,2.0,2.22,4.188600215090282,MEDIUM,Demand Volatility,"['Review safety stock levels', 'Monitor demand over the next replenishment cycle', 'Check reorder parameters']",68.18,11.95,5.11,0.21,14.55,69.18,29.59,1.23
FOODS_1_141_TX_1_validation,1897,1,0.0,0.0,1.09,1.0,1.09,109000.0,CRITICAL,Demand Volatility,"['Expedite replenishment', 'Increase emergency inventory', 'Notify inventory planner immediately']",78.83,16.46,1.3,0.08,3.33,92.25,7.31,0.44
FOODS_3_303_CA_3_validation,1905,0,0.87,0.0,2.45,3.0,2.45,2.816059585522006,MEDIUM,Seasonality And Events,"['Review upcoming seasonal demand', 'Coordinate with suppliers', 'Validate promotion schedule']",56.12,9.0,10.81,0.2,23.87,44.97,54.04,0.99
HOUSEHOLD_1_091_CA_3_validation,1908,2,0.96,0.0,2.65,3.0,2.65,2.76038791262591,LOW,Demand Volatility,"['Maintain current safety stock', 'Continue routine demand monitoring', 'No immediate intervention required']",77.53,6.69,6.26,0.16,9.35,51.0,47.75,1.25
FOODS_3_189_CA_1_validation,1902,0,0.75,0.0,2.82,3.0,2.82,3.759949867335102,MEDIUM,Demand Volatility,"['Review safety stock levels', 'Monitor demand over the next replenishment cycle', 'Check reorder parameters']",59.06,23.7,4.85,0.14,12.25,82.61,16.9,0.49
FOODS_3_397_CA_2_validation,1901,1,0.0,0.0,1.01,1.0,1.01,100999.99999999999,HIGH,Demand Volatility,"['Increase safety stock', 'Shorten replenishment cycle', 'Monitor demand daily']",79.7,13.74,2.23,0.11,4.22,85.46,13.87,0.67
FOODS_3_794_CA_2_validation,1899,1,1.33,0.0,4.22,4.0,4.22,3.1729084743723726,MEDIUM,Demand Volatility,"['Review safety stock levels', 'Monitor demand over the next replenishment cycle', 'Check reorder parameters']",58.25,13.8,9.89,0.2,17.87,57.77,41.41,0.82
HOUSEHOLD_1_329_CA_4_validation,1907,1,1.04,0.0,3.07,3.0,3.07,2.951894693320256,MEDIUM,Seasonality And Events,"['Review upcoming seasonal demand', 'Coordinate with suppliers', 'Validate promotion schedule']",85.61,3.14,7.64,0.21,3.41,28.58,69.55,1.87
HOUSEHOLD_2_388_CA_2_validation,1909,0,0.5,0.0,2.62,3.0,2.62,5.239895202095958,MEDIUM,Demand Volatility,"['Review safety stock levels', 'Monitor demand over the next replenishment cycle', 'Check reorder parameters']",64.66,21.77,4.24,0.15,9.18,83.23,16.21,0.56
HOUSEHOLD_2_354_TX_3_validation,1893,1,0.72,0.0,2.54,3.0,2.54,3.527728781544701,MEDIUM,Demand Volatility,"['Review safety stock levels', 'Monitor demand over the next replenishment cycle', 'Check reorder parameters']",75.37,11.5,4.71,0.14,8.28,70.32,28.81,0.87
FOODS_3_686_CA_4_validation,1910,3,0.0,0.0,1.97,2.0,1.97,196999.99999999997,CRITICAL,Demand Volatility,"['Expedite replenishment', 'Increase emergency inventory', 'Notify inventory planner immediately']",75.2,13.57,3.07,0.12,8.05,80.98,18.31,0.71
FOODS_3_080_TX_3_validation,1893,6,9.59,4.88,15.8,15.0,10.920000000000002,1.138684944019871,LOW,Demand Volatility,"['Maintain current safety stock', 'Continue routine demand monitoring', 'No immediate intervention required']",84.31,7.68,3.17,0.15,4.7,69.87,28.81,1.32
HOBBIES_1_124_CA_4_validation,1911,0,0.0,0.0,1.81,2.0,1.81,181000.0,CRITICAL,Demand Volatility,"['Expedite replenishment', 'Increase emergency inventory', 'Notify inventory planner immediately']",68.99,16.36,1.78,0.13,12.74,89.58,9.73,0.69
FOODS_2_067_CA_1_validation,1912,0,0.0,0.0,0.0,1.0,0.0,0.0,LOW,Demand Volatility,"['Maintain current safety stock', 'Continue routine demand monitoring', 'No immediate intervention required']",78.8,13.92,2.42,0.08,4.78,84.75,14.75,0.51
FOODS_1_155_TX_1_validation,1910,2,0.98,0.0,3.15,3.0,3.15,3.214252915786574,MEDIUM,Seasonality And Events,"['Review upcoming seasonal demand', 'Coordinate with suppliers', 'Validate promotion schedule']",74.12,7.4,7.82,0.18,10.48,48.05,50.8,1.15
HOBBIES_2_142_CA_2_validation,1887,13,1.03,0.0,5.05,5.0,5.05,4.902865020727954,MEDIUM,Demand Volatility,"['Review safety stock levels', 'Monitor demand over the next replenishment cycle', 'Check reorder parameters']",57.61,23.02,6.18,1.78,11.41,74.31,19.94,5.75
HOUSEHOLD_2_330_CA_3_validation,1913,0,0.0,0.0,1.22,1.0,1.22,121999.99999999999,CRITICAL,Demand Volatility,"['Expedite replenishment', 'Increase emergency inventory', 'Notify inventory planner immediately']",78.59,12.06,2.61,0.1,6.64,81.63,17.66,0.71
HOUSEHOLD_2_465_CA_4_validation,1889,1,0.0,0.0,1.17,1.0,1.17,116999.99999999999,CRITICAL,Demand Volatility,"['Expedite replenishment', 'Increase emergency inventory', 'Notify inventory planner immediately']",78.34,13.58,2.37,0.11,5.6,84.53,14.77,0.7
HOUSEHOLD_1_021_CA_1_validation,1907,1,0.3,0.0,2.1,2.0,2.1,6.999766674444185,MEDIUM,Demand Volatility,"['Review safety stock levels', 'Monitor demand over the next replenishment cycle', 'Check reorder parameters']",42.41,34.43,7.81,0.22,15.12,81.07,18.4,0.53
HOUSEHOLD_1_322_CA_3_validation,1904,0,0.0,0.0,0.0,1.0,0.0,0.0,LOW,Demand Volatility,"['Maintain current safety stock', 'Continue routine demand monitoring', 'No immediate intervention required']",77.27,15.94,1.21,0.18,5.39,91.96,6.98,1.06
FOODS_3_250_CA_1_validation,1912,2,2.16,0.0,5.24,5.0,5.24,2.4259146948393755,LOW,Seasonality And Events,"['Follow planned seasonal inventory', 'Continue monitoring event calendar', 'No additional action required']",65.26,5.82,10.53,0.26,18.14,35.07,63.39,1.54
HOUSEHOLD_1_045_CA_2_validation,1891,5,3.58,0.16,7.53,7.0,7.37,2.0586534674484147,LOW,Seasonality And Events,"['Follow planned seasonal inventory', 'Continue monitoring event calendar', 'No additional action required']",76.5,4.08,7.98,0.11,11.33,33.53,65.56,0.91
FOODS_3_793_CA_4_validation,1909,0,0.45,0.0,2.12,2.0,2.12,4.711006422079509,MEDIUM,Seasonality And Events,"['Review upcoming seasonal demand', 'Coordinate with suppliers', 'Validate promotion schedule']",80.64,3.08,5.6,0.15,10.53,34.83,63.47,1.7
HOUSEHOLD_1_510_TX_3_validation,1901,0,0.84,0.0,2.58,3.0,2.58,3.0713920072380096,MEDIUM,Demand Volatility,"['Review safety stock levels', 'Monitor demand over the next replenishment cycle', 'Check reorder parameters']",76.08,8.89,6.66,0.16,8.21,56.58,42.41,1.01
HOUSEHOLD_1_472_WI_2_validation,1911,0,0.0,0.0,1.0,1.0,1.0,99999.99999999999,HIGH,Demand Volatility,"['Increase safety stock', 'Shorten replenishment cycle', 'Monitor demand daily']",80.13,14.67,1.06,0.1,4.04,92.69,6.71,0.6
HOBBIES_2_018_TX_2_validation,1897,0,0.0,0.0,1.9,2.0,1.9,189999.99999999997,CRITICAL,Demand Volatility,"['Expedite replenishment', 'Increase emergency inventory', 'Notify inventory planner immediately']",67.96,16.65,2.6,0.12,12.66,85.95,13.42,0.63
FOODS_3_563_CA_1_validation,1899,0,0.0,0.0,0.0,1.0,0.0,0.0,LOW,Demand Volatility,"['Maintain current safety stock', 'Continue routine demand monitoring', 'No immediate intervention required']",78.9,13.4,2.65,0.08,4.97,83.07,16.42,0.51
HOUSEHOLD_2_283_WI_1_validation,1900,0,0.0,0.0,0.03,1.0,0.03,2999.9999999999995,HIGH,Demand Volatility,"['Increase safety stock', 'Shorten replenishment cycle', 'Monitor demand daily']",78.49,16.7,2.02,0.11,2.69,88.71,10.71,0.57
HOUSEHOLD_2_118_TX_2_validation,1910,0,0.0,0.0,1.93,2.0,1.93,192999.99999999997,CRITICAL,Demand Volatility,"['Expedite replenishment', 'Increase emergency inventory', 'Notify inventory planner immediately']",77.27,11.57,3.39,0.12,7.65,76.73,22.47,0.8
HOUSEHOLD_2_413_WI_2_validation,1897,0,0.0,0.0,1.41,2.0,1.41,140999.99999999997,CRITICAL,Demand Volatility,"['Expedite replenishment', 'Increase emergency inventory', 'Notify inventory planner immediately']",79.19,14.16,1.47,0.1,5.08,90.04,9.35,0.62
FOODS_2_347_TX_1_validation,1899,7,7.99,2.08,14.18,13.0,12.1,1.5143910958809814,LOW,Demand Volatility,"['Maintain current safety stock', 'Continue routine demand monitoring', 'No immediate intervention required']",75.31,6.8,4.5,0.18,13.2,59.24,39.19,1.57
HOBBIES_1_320_CA_3_validation,1895,0,1.51,0.0,4.37,4.0,4.37,2.8940205694002024,MEDIUM,Seasonality And Events,"['Review upcoming seasonal demand', 'Coordinate with suppliers', 'Validate promotion schedule']",73.02,6.73,8.75,0.2,11.29,42.93,55.79,1.28
FOODS_3_204_CA_4_validation,1899,1,0.07,0.0,2.06,2.0,2.06,29.42436794743608,MEDIUM,Demand Volatility,"['Review safety stock levels', 'Monitor demand over the next replenishment cycle', 'Check reorder parameters']",73.9,12.09,3.81,0.11,10.09,75.5,23.82,0.69
FOODS_2_263_CA_4_validation,1889,1,0.51,0.0,2.16,2.0,2.16,4.235211074292661,MEDIUM,Seasonality And Events,"['Review upcoming seasonal demand', 'Coordinate with suppliers', 'Validate promotion schedule']",71.91,6.0,6.25,0.18,15.67,48.29,50.29,1.42
HOUSEHOLD_2_175_CA_1_validation,1912,0,0.0,0.0,1.03,1.0,1.03,103000.0,CRITICAL,Demand Volatility,"['Expedite replenishment', 'Increase emergency inventory', 'Notify inventory planner immediately']",78.27,12.07,2.66,0.1,6.9,81.37,17.93,0.7
HOBBIES_2_104_TX_1_validation,1896,0,0.0,0.0,1.0,1.0,1.0,99999.99999999999,HIGH,Demand Volatility,"['Increase safety stock', 'Shorten replenishment cycle', 'Monitor demand daily']",77.39,14.93,2.29,0.1,5.29,86.24,13.2,0.56
HOUSEHOLD_2_245_CA_4_validation,1909,0,0.0,0.0,0.0,1.0,0.0,0.0,LOW,Demand Volatility,"['Maintain current safety stock', 'Continue routine demand monitoring', 'No immediate intervention required']",77.59,16.47,1.83,0.11,4.0,89.48,9.94,0.58
FOODS_3_559_CA_2_validation,1903,1,0.0,0.0,1.78,2.0,1.78,178000.0,CRITICAL,Demand Volatility,"['Expedite replenishment', 'Increase emergency inventory', 'Notify inventory planner immediately']",73.97,12.04,3.75,0.1,10.13,75.75,23.6,0.65
HOUSEHOLD_1_174_CA_3_validation,1908,1,0.0,0.0,1.91,2.0,1.91,190999.99999999997,CRITICAL,Demand Volatility,"['Expedite replenishment', 'Increase emergency inventory', 'Notify inventory planner immediately']",75.73,13.91,3.8,0.12,6.43,77.99,21.32,0.69
HOBBIES_1_410_TX_3_validation,1887,0,0.0,0.0,1.0,1.0,1.0,99999.99999999999,HIGH,Demand Volatility,"['Increase safety stock', 'Shorten replenishment cycle', 'Monitor demand daily']",79.6,13.37,1.98,0.11,4.94,86.5,12.79,0.71
FOODS_3_043_TX_1_validation,1889,0,0.0,0.0,0.95,1.0,0.95,94999.99999999999,HIGH,Demand Volatility,"['Increase safety stock', 'Shorten replenishment cycle', 'Monitor demand daily']",80.54,14.02,1.99,0.1,3.35,87.05,12.35,0.6
FOODS_2_080_WI_2_validation,1900,0,0.0,0.0,0.0,1.0,0.0,0.0,LOW,Demand Volatility,"['Maintain current safety stock', 'Continue routine demand monitoring', 'No immediate intervention required']",80.03,14.98,2.33,0.08,2.58,86.15,13.38,0.47
FOODS_2_353_CA_1_validation,1888,0,0.63,0.0,2.87,3.0,2.87,4.555483246297678,MEDIUM,Demand Volatility,"['Review safety stock levels', 'Monitor demand over the next replenishment cycle', 'Check reorder parameters']",58.4,21.8,4.19,0.16,15.45,83.36,16.02,0.63
FOODS_3_292_TX_1_validation,1889,1,2.26,0.0,4.93,5.0,4.93,2.181406276963376,LOW,Seasonality And Events,"['Follow planned seasonal inventory', 'Continue monitoring event calendar', 'No additional action required']",71.54,4.33,6.07,0.18,17.87,40.95,57.38,1.67
HOBBIES_2_128_CA_1_validation,1908,0,0.0,0.0,0.98,1.0,0.98,97999.99999999999,HIGH,Demand Volatility,"['Increase safety stock', 'Shorten replenishment cycle', 'Monitor demand daily']",77.12,16.46,1.87,0.11,4.43,89.27,10.16,0.57
HOBBIES_1_194_TX_3_validation,1892,3,1.17,0.0,3.32,3.0,3.32,2.837582584764233,MEDIUM,Seasonality And Events,"['Review upcoming seasonal demand', 'Coordinate with suppliers', 'Validate promotion schedule']",78.58,2.72,6.61,0.14,11.95,28.72,69.82,1.46
HOUSEHOLD_1_147_CA_2_validation,1906,9,4.4,0.29,10.51,9.0,10.22,2.3227219938136505,LOW,Seasonality And Events,"['Follow planned seasonal inventory', 'Continue monitoring event calendar', 'No additional action required']",75.82,6.84,7.08,0.07,10.2,48.93,50.59,0.48
HOUSEHOLD_1_465_WI_2_validation,1886,11,14.26,5.4,23.52,22.0,18.119999999999997,1.2706863459422537,LOW,Demand Volatility,"['Maintain current safety stock', 'Continue routine demand monitoring', 'No immediate intervention required']",90.27,5.28,1.96,0.45,2.03,68.65,25.47,5.88
HOBBIES_1_418_CA_2_validation,1899,0,0.0,0.0,1.43,2.0,1.43,142999.99999999997,CRITICAL,Demand Volatility,"['Expedite replenishment', 'Increase emergency inventory', 'Notify inventory planner immediately']",76.48,13.52,2.77,0.1,7.13,82.49,16.88,0.63
HOUSEHOLD_1_252_CA_1_validation,1910,0,0.2,0.0,2.05,2.0,2.05,10.249487525623717,MEDIUM,Demand Volatility,"['Review safety stock levels', 'Monitor demand over the next replenishment cycle', 'Check reorder parameters']",63.59,20.8,3.99,0.12,11.5,83.5,16.02,0.48
FOODS_3_426_WI_3_validation,1893,0,0.0,0.0,1.17,1.0,1.17,116999.99999999999,CRITICAL,Demand Volatility,"['Expedite replenishment', 'Increase emergency inventory', 'Notify inventory planner immediately']",81.74,12.48,2.46,0.11,3.21,82.93,16.32,0.75
HOUSEHOLD_1_277_WI_2_validation,1906,7,10.65,2.75,17.66,16.0,14.91,1.3999986854472437,LOW,Demand Volatility,"['Maintain current safety stock', 'Continue routine demand monitoring', 'No immediate intervention required']",81.5,8.54,3.49,0.15,6.31,70.1,28.64,1.26
HOBBIES_2_009_TX_2_validation,1900,0,1.02,0.0,2.76,3.0,2.76,2.7058558249428923,LOW,Seasonality And Events,"['Follow planned seasonal inventory', 'Continue monitoring event calendar', 'No additional action required']",82.03,3.92,6.37,0.19,7.49,37.42,60.81,1.77
HOUSEHOLD_1_292_CA_3_validation,1894,3,1.33,0.0,3.82,4.0,3.82,2.872158855948451,MEDIUM,Seasonality And Events,"['Review upcoming seasonal demand', 'Coordinate with suppliers', 'Validate promotion schedule']",73.88,1.87,11.47,0.27,12.52,13.72,84.29,1.99
HOBBIES_1_293_WI_1_validation,1905,0,0.0,0.0,1.04,1.0,1.04,104000.0,CRITICAL,Demand Volatility,"['Expedite replenishment', 'Increase emergency inventory', 'Notify inventory planner immediately']",77.1,12.8,2.64,0.1,7.35,82.35,16.99,0.67
FOODS_3_691_TX_2_validation,1894,0,0.0,0.0,1.01,1.0,1.01,100999.99999999999,HIGH,Demand Volatility,"['Increase safety stock', 'Shorten replenishment cycle', 'Monitor demand daily']",78.08,16.02,2.29,0.1,3.5,87.02,12.41,0.56
HOUSEHOLD_2_456_WI_3_validation,1906,0,0.0,0.0,0.0,1.0,0.0,0.0,LOW,Demand Volatility,"['Maintain current safety stock', 'Continue routine demand monitoring', 'No immediate intervention required']",78.88,13.49,2.52,0.08,5.03,83.83,15.65,0.52
HOUSEHOLD_1_427_WI_3_validation,1895,0,0.0,0.0,0.01,1.0,0.01,999.9999999999999,HIGH,Demand Volatility,"['Increase safety stock', 'Shorten replenishment cycle', 'Monitor demand daily']",76.81,17.86,2.54,0.09,2.69,87.15,12.41,0.45
FOODS_3_234_CA_3_validation,1894,16,6.52,0.02,22.14,19.0,22.12,3.3926328333852256,MEDIUM,Demand Volatility,"['Review safety stock levels', 'Monitor demand over the next replenishment cycle', 'Check reorder parameters']",84.08,6.2,4.13,1.34,4.25,53.12,35.42,11.45
HOUSEHOLD_1_414_TX_1_validation,1912,9,2.86,0.02,8.77,8.0,8.75,3.0594298621333493,MEDIUM,Demand Volatility,"['Review safety stock levels', 'Monitor demand over the next replenishment cycle', 'Check reorder parameters']",75.58,7.81,5.26,0.16,11.18,58.99,39.77,1.24
HOUSEHOLD_1_355_CA_1_validation,1887,0,0.0,0.0,0.0,1.0,0.0,0.0,LOW,Demand Volatility,"['Maintain current safety stock', 'Continue routine demand monitoring', 'No immediate intervention required']",78.38,16.07,1.86,0.11,3.58,89.07,10.34,0.59
HOUSEHOLD_1_272_TX_1_validation,1905,4,2.41,0.0,5.37,5.0,5.37,2.228206521964639,LOW,Demand Volatility,"['Maintain current safety stock', 'Continue routine demand monitoring', 'No immediate intervention required']",60.33,8.28,7.89,0.18,23.33,50.67,48.25,1.08
HOBBIES_1_086_TX_2_validation,1902,0,0.89,0.0,2.23,2.0,2.23,2.5055898248334287,LOW,Seasonality And Events,"['Follow planned seasonal inventory', 'Continue monitoring event calendar', 'No additional action required']",80.67,1.73,6.38,0.2,11.02,20.82,76.83,2.35
FOODS_1_171_WI_1_validation,1913,0,0.82,0.0,2.88,3.0,2.88,3.512152290825722,MEDIUM,Demand Volatility,"['Review safety stock levels', 'Monitor demand over the next replenishment cycle', 'Check reorder parameters']",53.14,18.03,6.67,0.13,22.03,72.6,26.88,0.52
HOBBIES_2_030_CA_2_validation,1910,0,0.0,0.0,0.97,1.0,0.97,96999.99999999999,HIGH,Demand Volatility,"['Increase safety stock', 'Shorten replenishment cycle', 'Monitor demand daily']",77.87,15.85,1.86,0.05,4.36,89.22,10.49,0.3
FOODS_3_793_WI_2_validation,1889,2,0.98,0.0,3.02,3.0,3.02,3.0816012081509374,MEDIUM,Seasonality And Events,"['Review upcoming seasonal demand', 'Coordinate with suppliers', 'Validate promotion schedule']",75.97,3.67,8.13,0.2,12.02,30.58,67.72,1.7
HOUSEHOLD_2_080_TX_3_validation,1911,0,0.0,0.0,0.0,1.0,0.0,0.0,LOW,Demand Volatility,"['Maintain current safety stock', 'Continue routine demand monitoring', 'No immediate intervention required']",81.05,14.56,1.04,0.2,3.15,92.17,6.58,1.26
FOODS_2_330_CA_2_validation,1905,1,0.31,0.0,2.23,2.0,2.23,7.193316344634044,MEDIUM,Demand Volatility,"['Review safety stock levels', 'Monitor demand over the next replenishment cycle', 'Check reorder parameters']",62.31,15.29,5.47,0.12,16.81,73.22,26.21,0.57
HOUSEHOLD_1_062_CA_4_validation,1900,1,0.0,0.0,2.66,2.0,2.66,266000.0,CRITICAL,Demand Volatility,"['Expedite replenishment', 'Increase emergency inventory', 'Notify inventory planner immediately']",75.65,9.81,5.21,0.13,9.2,64.75,34.38,0.87
HOUSEHOLD_2_161_CA_2_validation,1893,0,0.0,0.0,0.16,1.0,0.16,15999.999999999998,HIGH,Demand Volatility,"['Increase safety stock', 'Shorten replenishment cycle', 'Monitor demand daily']",78.4,16.7,1.96,0.11,2.83,88.96,10.47,0.57
FOODS_3_011_WI_2_validation,1907,0,0.39,0.0,2.26,2.0,2.26,5.7947232122253265,MEDIUM,Demand Volatility,"['Review safety stock levels', 'Monitor demand over the next replenishment cycle', 'Check reorder parameters']",65.5,15.7,6.07,0.19,12.55,71.5,27.64,0.86
FOODS_2_172_WI_2_validation,1893,2,2.18,0.0,4.97,5.0,4.97,2.279806055935523,LOW,Demand Volatility,"['Maintain current safety stock', 'Continue routine demand monitoring', 'No immediate intervention required']",77.1,9.29,8.86,0.2,4.56,50.65,48.27,1.08
FOODS_3_753_TX_2_validation,1910,2,1.77,0.0,4.26,4.0,4.26,2.406766063468568,LOW,Seasonality And Events,"['Follow planned seasonal inventory', 'Continue monitoring event calendar', 'No additional action required']",78.31,2.45,8.16,0.19,10.89,22.65,75.55,1.8
FOODS_2_395_WI_2_validation,1893,0,0.0,0.0,1.25,1.0,1.25,124999.99999999999,CRITICAL,Demand Volatility,"['Expedite replenishment', 'Increase emergency inventory', 'Notify inventory planner immediately']",79.99,13.85,2.17,0.65,3.33,83.05,13.02,3.93
HOUSEHOLD_2_194_CA_1_validation,1913,0,0.0,0.0,1.0,1.0,1.0,99999.99999999999,HIGH,Demand Volatility,"['Increase safety stock', 'Shorten replenishment cycle', 'Monitor demand daily']",77.03,12.6,2.95,0.1,7.31,80.48,18.86,0.66
